"PricePerNight","Region","UserIncome","Booked?","Nights"
502,"Washington",37343,1,3
591,"New York",152836,1,5
396,"Washington",102448,0,0
254,"New York",120809,1,1
479,"Miami",31064,0,0
416,"Washington",140973,1,5
616,"Las Vegas",158542,0,0
308,"Las Vegas",51270,1,3
549,"New York",35101,0,0
538,"Las Vegas",125613,1,4
504,"Las Vegas",177859,1,1
448,"New York",153107,1,1
469,"Washington",98250,1,3
590,"New York",86708,1,4
423,"Miami",137682,1,5
641,"Miami",131364,0,0
231,"Las Vegas",69724,1,5
450,"Miami",61059,0,0
285,"New York",161807,1,3
333,"Miami",32158,1,4
578,"Miami",144176,1,3
292,"Las Vegas",55653,0,0
462,"Las Vegas",171107,1,4
378,"Miami",71606,0,0
338,"Chicago",154765,1,3
413,"Chicago",132075,1,1
534,"Washington",196386,1,3
640,"Las Vegas",60575,0,0
270,"New York",127012,0,0
258,"Las Vegas",193798,1,4
461,"Las Vegas",160748,1,3
262,"New York",108231,0,0
291,"New York",79161,0,0
354,"New York",175713,1,1
320,"Hawaii",197303,1,3
525,"Miami",127250,1,1
513,"Las Vegas",89924,1,3
557,"New York",143050,0,0
324,"Chicago",190297,1,1
282,"Las Vegas",100808,1,4
408,"New York",127502,1,4
448,"Hawaii",165277,1,5
480,"Hawaii",172076,0,0
417,"Hawaii",34843,1,5
258,"New York",75083,1,3
598,"Washington",94067,0,0
646,"Las Vegas",77068,0,0
588,"Miami",142622,1,5
584,"Washington",108587,1,5
370,"New York",125479,1,3
478,"Las Vegas",32764,0,0
433,"Hawaii",89477,1,3
217,"Chicago",114749,1,4
534,"New York",64220,1,4
579,"Washington",134259,1,4
222,"Hawaii",28148,1,1
602,"Las Vegas",127262,1,5
370,"New York",130593,1,3
513,"Miami",31280,1,3
523,"New York",60794,1,2
507,"New York",184688,1,5
335,"Hawaii",49193,1,3
336,"New York",127030,1,1
414,"Las Vegas",193899,1,4
222,"Miami",182818,1,3
421,"Las Vegas",60791,1,1
465,"Miami",77670,1,3
306,"Washington",93375,1,2
634,"Chicago",48754,0,0
272,"Las Vegas",62760,1,1
459,"Washington",49279,0,0
389,"New York",188675,1,3
255,"Washington",86329,1,2
364,"New York",138728,0,0
649,"Hawaii",41104,0,0
559,"Las Vegas",71550,0,0
357,"Chicago",161751,1,3
622,"Hawaii",172216,1,5
521,"New York",115111,0,0
423,"Hawaii",119712,1,1
566,"Miami",135954,0,0
495,"Washington",48925,0,0
362,"Las Vegas",47726,0,0
412,"Miami",90254,0,0
469,"Las Vegas",46162,1,1
527,"Washington",152773,0,0
360,"Miami",142703,1,2
464,"New York",158887,1,4
432,"Miami",109808,1,3
467,"New York",136992,0,0
600,"Chicago",61150,0,0
590,"Miami",143899,0,0
574,"Las Vegas",63499,0,0
273,"Miami",172034,1,2
349,"Miami",94796,0,0
617,"New York",146740,1,2
616,"Las Vegas",118470,0,0
486,"Chicago",139841,1,1
557,"Washington",136886,0,0
457,"Miami",130832,1,3
218,"New York",188190,1,4
329,"Miami",45433,0,0
416,"Miami",66006,0,0
396,"Miami",80188,1,3
620,"Washington",27380,0,0
491,"New York",119834,1,2
200,"Las Vegas",59990,1,4
209,"Miami",75442,1,5
334,"Chicago",102196,1,5
323,"Washington",168998,1,2
573,"Miami",35022,1,5
524,"Washington",161077,1,5
506,"New York",59797,1,4
373,"Hawaii",178812,1,3
283,"Hawaii",102866,0,0
295,"Chicago",176013,1,4
517,"Washington",174890,1,5
318,"New York",59564,1,3
302,"Miami",56294,1,1
467,"New York",53223,1,1
266,"Miami",174882,1,4
223,"New York",37546,0,0
206,"Las Vegas",110423,1,5
564,"Miami",139926,1,1
561,"Las Vegas",58996,0,0
207,"New York",43455,1,1
468,"Las Vegas",61594,0,0
338,"Miami",31504,0,0
473,"Miami",158477,1,5
297,"Miami",195528,1,4
627,"Washington",124467,0,0
248,"New York",111691,1,2
254,"Miami",173979,1,3
263,"Chicago",198220,1,3
332,"Hawaii",158112,1,1
469,"Las Vegas",122733,1,1
294,"Washington",76702,0,0
404,"Las Vegas",126586,1,3
404,"Las Vegas",83025,0,0
372,"Chicago",44838,0,0
644,"Miami",175144,1,4
205,"Las Vegas",175642,1,3
589,"Miami",49200,0,0
242,"Chicago",132534,1,2
282,"Washington",46313,1,3
401,"Hawaii",169735,1,2
528,"Las Vegas",54653,0,0
285,"New York",145861,1,1
263,"New York",148774,0,0
296,"Hawaii",180957,1,5
276,"Hawaii",150148,1,1
584,"New York",129493,1,5
533,"Hawaii",25760,0,0
456,"Miami",46859,1,3
585,"Chicago",124035,0,0
267,"Las Vegas",121567,1,2
370,"New York",87325,0,0
344,"Miami",55994,1,3
213,"New York",30882,0,0
375,"Miami",107670,1,3
519,"New York",167685,1,3
312,"Washington",68571,1,4
492,"Washington",167217,1,5
275,"Hawaii",26039,1,2
548,"Washington",62568,0,0
416,"Miami",51855,1,5
227,"Miami",38617,0,0
547,"New York",192960,1,1
595,"Hawaii",106108,1,2
465,"Washington",142719,0,0
474,"New York",192424,0,0
389,"Las Vegas",89860,0,0
222,"Washington",71146,1,4
493,"Washington",76218,1,2
426,"Washington",79480,0,0
554,"Miami",125664,0,0
446,"Las Vegas",31704,0,0
400,"Las Vegas",50510,0,0
577,"Las Vegas",172286,1,1
504,"New York",112189,0,0
223,"Hawaii",194667,1,1
257,"Chicago",126792,1,4
572,"Miami",131362,1,3
381,"Hawaii",142976,1,5
427,"Miami",39041,1,4
352,"Washington",161068,0,0
481,"New York",88977,1,1
460,"Washington",87738,1,2
300,"Miami",160275,1,3
488,"Las Vegas",124125,1,2
361,"Las Vegas",195247,1,2
403,"Las Vegas",146092,1,2
380,"Chicago",38681,0,0
300,"New York",103842,1,5
312,"Miami",113318,1,5
279,"Hawaii",86354,1,4
395,"New York",152676,1,4
474,"Chicago",110926,0,0
384,"Miami",127000,1,1
611,"Washington",58298,0,0
326,"Las Vegas",131313,1,5
297,"Washington",126288,1,3
449,"Miami",89226,1,4
358,"Hawaii",175178,1,1
622,"Hawaii",113866,0,0
483,"Las Vegas",112785,1,4
397,"Las Vegas",128635,1,1
330,"New York",114990,1,4
216,"Miami",117432,0,0
447,"Miami",61449,1,4
344,"Hawaii",181458,1,5
416,"Hawaii",108909,0,0
564,"Washington",106335,0,0
298,"Miami",67928,1,4
240,"Miami",129033,0,0
559,"New York",134386,1,2
278,"Hawaii",187024,1,5
561,"Washington",178386,0,0
217,"New York",199847,1,2
581,"Miami",92288,0,0
570,"Chicago",90821,1,3
604,"Miami",77259,1,4
368,"Hawaii",112072,0,0
338,"Hawaii",97393,1,5
614,"New York",37465,0,0
345,"Las Vegas",178521,1,1
616,"New York",89652,1,2
471,"New York",107559,1,2
462,"Miami",113789,1,5
531,"Miami",26774,0,0
380,"Miami",146512,1,2
365,"Washington",81404,1,2
394,"Chicago",150804,1,1
351,"Las Vegas",154299,1,5
514,"Chicago",91235,0,0
321,"Hawaii",143189,1,4
584,"New York",185407,1,2
619,"Las Vegas",70109,0,0
409,"Washington",101686,1,5
203,"New York",29038,0,0
623,"Miami",143274,1,1
395,"Washington",98773,0,0
575,"New York",46208,0,0
432,"New York",178611,1,4
416,"New York",83895,1,5
265,"Miami",186494,1,2
226,"Washington",139035,1,2
493,"New York",192729,1,4
368,"Las Vegas",45643,0,0
211,"Las Vegas",146033,1,5
234,"Miami",62744,0,0
574,"Las Vegas",61894,1,5
530,"Hawaii",166593,1,2
222,"Hawaii",111798,1,1
526,"Las Vegas",169575,1,5
206,"New York",35846,0,0
475,"New York",96263,1,5
300,"Chicago",65379,1,1
479,"Hawaii",96710,1,4
454,"New York",27691,1,5
428,"Las Vegas",25073,0,0
316,"Miami",29572,1,4
362,"New York",111056,1,5
330,"Washington",171096,1,2
286,"New York",79862,0,0
484,"New York",34484,1,1
205,"Washington",115506,1,4
265,"Las Vegas",78281,1,3
429,"Chicago",155662,1,4
410,"Washington",163772,1,4
434,"Washington",109707,0,0
511,"Chicago",130794,1,1
650,"Hawaii",183956,1,4
627,"Chicago",156045,1,1
629,"Miami",190289,0,0
508,"Washington",97669,1,5
531,"Hawaii",89717,0,0
631,"Hawaii",110222,1,5
293,"Miami",98784,0,0
504,"Miami",39678,1,1
244,"Chicago",159309,1,3
424,"Las Vegas",107553,0,0
541,"Miami",94548,1,3
205,"Chicago",162756,1,2
272,"Washington",138268,0,0
250,"Miami",112567,1,5
561,"Hawaii",123745,0,0
369,"Miami",193766,1,3
484,"Chicago",163461,1,2
543,"Washington",93348,0,0
312,"Hawaii",107987,1,1
368,"New York",155618,1,1
353,"Washington",44950,1,1
518,"Chicago",50534,0,0
457,"Hawaii",176769,0,0
265,"Miami",57987,0,0
333,"New York",160849,1,2
376,"New York",34030,1,5
435,"Hawaii",106167,1,1
464,"Miami",170415,1,5
339,"Miami",56930,0,0
362,"Hawaii",34404,0,0
618,"Miami",93140,0,0
445,"Las Vegas",47484,1,2
465,"Washington",100697,1,3
313,"Chicago",88974,1,4
375,"New York",37144,1,2
491,"Las Vegas",25249,0,0
364,"Hawaii",71577,0,0
410,"Miami",94089,0,0
280,"Miami",93747,1,1
417,"Las Vegas",32728,0,0
619,"Las Vegas",54998,1,4
212,"Miami",190768,1,5
372,"New York",102710,1,5
313,"Hawaii",110170,1,5
460,"Washington",127863,0,0
231,"Las Vegas",119498,1,5
493,"Chicago",182044,1,4
224,"New York",183161,1,1
331,"Miami",64142,1,3
340,"Hawaii",69433,1,4
399,"New York",40718,0,0
396,"Hawaii",153579,1,4
646,"Miami",66774,1,1
475,"Washington",117393,1,2
342,"Washington",140932,1,1
588,"Las Vegas",141021,0,0
352,"New York",127972,0,0
502,"Miami",29977,0,0
605,"Chicago",51468,0,0
580,"Chicago",173580,1,5
240,"New York",41644,0,0
335,"New York",168521,1,5
439,"New York",160713,1,3
371,"Chicago",197127,1,4
580,"Las Vegas",182624,1,3
587,"Hawaii",100989,1,5
507,"Chicago",169761,1,2
425,"Miami",132771,1,5
560,"Hawaii",152156,0,0
221,"Las Vegas",113974,1,2
318,"Washington",59039,1,2
289,"Hawaii",192202,1,1
567,"Miami",194772,1,3
579,"New York",37829,0,0
575,"Miami",193767,1,3
322,"New York",60196,0,0
209,"Chicago",71546,1,4
484,"Chicago",106801,1,4
537,"Chicago",127028,1,2
428,"Las Vegas",30081,0,0
364,"Washington",74271,1,2
339,"Las Vegas",104092,1,5
362,"Miami",87936,0,0
363,"Las Vegas",124682,1,5
442,"New York",164445,0,0
494,"Hawaii",169144,1,5
382,"Miami",60823,1,1
462,"Miami",181188,0,0
513,"New York",75716,1,4
601,"Hawaii",32895,0,0
627,"Chicago",26992,0,0
389,"Chicago",190510,1,1
486,"Washington",163531,1,4
280,"New York",80532,0,0
236,"Las Vegas",93367,1,4
455,"Miami",176955,1,5
568,"Hawaii",27179,1,4
542,"New York",66696,1,3
457,"Hawaii",194053,1,2
645,"Washington",153065,1,5
648,"Chicago",167311,0,0
345,"Miami",96499,1,4
277,"Washington",27324,0,0
367,"Las Vegas",134671,0,0
443,"Miami",75082,0,0
565,"Hawaii",73787,0,0
514,"Las Vegas",134752,1,4
605,"Miami",94087,0,0
525,"New York",69950,0,0
315,"New York",178799,0,0
339,"Las Vegas",120798,0,0
536,"New York",104144,1,5
292,"Hawaii",195650,1,3
329,"Las Vegas",84204,1,5
604,"Hawaii",47765,1,2
276,"Las Vegas",92227,1,1
265,"Las Vegas",145579,1,3
530,"Miami",129021,1,1
444,"Miami",188163,1,2
444,"Miami",51890,1,5
516,"New York",28954,0,0
493,"Chicago",177278,1,1
543,"Las Vegas",131570,1,1
326,"New York",87904,0,0
643,"New York",104853,0,0
634,"Las Vegas",84915,1,3
213,"New York",99581,0,0
536,"Las Vegas",94350,0,0
365,"Miami",50640,0,0
359,"Washington",47379,1,4
209,"New York",77239,0,0
542,"Las Vegas",160583,0,0
271,"Washington",59652,1,5
251,"Chicago",54716,0,0
521,"Hawaii",199130,1,1
400,"Las Vegas",175047,1,1
212,"Las Vegas",120031,1,4
614,"Miami",45922,0,0
553,"Washington",31770,1,4
391,"Chicago",30197,0,0
258,"Hawaii",25335,0,0
568,"Hawaii",96457,1,3
523,"New York",144743,1,5
385,"Miami",87811,1,5
279,"New York",109471,1,4
205,"Washington",105702,1,4
353,"Miami",185310,1,5
285,"New York",99221,0,0
453,"Las Vegas",115718,0,0
465,"New York",34297,0,0
327,"Hawaii",82393,1,4
617,"New York",194744,0,0
517,"Hawaii",37261,1,1
324,"Chicago",74090,1,3
522,"Las Vegas",113281,0,0
474,"Miami",167105,1,5
384,"Miami",165415,1,2
275,"Las Vegas",161899,1,5
211,"Las Vegas",52752,1,5
270,"Hawaii",52412,1,1
464,"Las Vegas",111734,1,4
298,"Hawaii",102372,0,0
220,"Las Vegas",62641,1,3
612,"Las Vegas",156217,0,0
592,"Las Vegas",123918,0,0
572,"New York",131090,0,0
474,"Chicago",191734,1,3
526,"New York",50157,1,3
559,"Miami",31593,1,1
590,"Chicago",42013,1,3
515,"Chicago",148517,0,0
351,"New York",146107,1,5
424,"Las Vegas",121147,1,1
549,"Chicago",115797,1,4
389,"New York",139958,0,0
462,"Hawaii",161360,0,0
335,"Washington",139054,1,2
266,"Miami",169009,1,1
324,"Las Vegas",172091,1,5
291,"Hawaii",90908,1,3
301,"Miami",112647,1,5
434,"New York",148811,1,2
614,"Washington",196706,1,1
462,"Las Vegas",135357,1,5
318,"Washington",99763,1,5
368,"Hawaii",40556,1,3
454,"Hawaii",114371,0,0
272,"New York",174682,1,4
502,"Washington",185289,1,1
208,"New York",66853,1,4
206,"Miami",132295,1,2
499,"Las Vegas",178097,1,1
293,"Las Vegas",25137,1,1
373,"Chicago",31419,1,4
272,"Miami",93679,1,4
519,"Chicago",125569,1,3
477,"Miami",76428,0,0
227,"New York",172549,1,5
383,"Chicago",193435,1,2
247,"Miami",57970,0,0
381,"Miami",84407,0,0
405,"Hawaii",39733,1,2
481,"Hawaii",85132,1,5
235,"Washington",76004,1,1
354,"Miami",39186,1,1
211,"Miami",192862,1,4
354,"Washington",93106,1,4
553,"Miami",88386,1,5
534,"Washington",80801,1,4
567,"Las Vegas",139661,1,4
225,"Washington",50020,1,4
268,"Chicago",36779,0,0
494,"Miami",134471,1,5
377,"Washington",155750,0,0
283,"Las Vegas",93503,1,5
258,"Las Vegas",144725,1,5
258,"Las Vegas",124818,1,3
481,"New York",148378,1,3
426,"New York",59602,0,0
420,"New York",63540,1,1
593,"New York",68563,1,3
287,"Chicago",41457,1,4
542,"Miami",166563,1,5
299,"Miami",131528,1,1
270,"Las Vegas",99711,0,0
265,"Washington",156466,0,0
599,"New York",41946,1,1
501,"New York",157100,1,1
406,"Hawaii",142608,0,0
522,"Hawaii",159895,1,1
518,"Hawaii",40137,0,0
491,"Hawaii",187935,1,4
612,"Washington",137136,1,3
290,"Chicago",168677,1,5
396,"Washington",44732,1,2
217,"New York",84084,0,0
271,"New York",166155,1,3
516,"Las Vegas",79536,1,5
533,"Chicago",54403,0,0
393,"Miami",28777,0,0
358,"Hawaii",42144,1,3
418,"New York",73534,1,3
211,"Washington",184614,1,1
582,"New York",160795,1,5
494,"New York",105116,0,0
284,"Chicago",105599,1,5
446,"Las Vegas",124028,1,1
593,"Washington",160754,1,3
303,"Washington",58938,1,1
353,"Hawaii",172354,1,2
549,"Washington",90914,1,3
307,"New York",168767,1,4
234,"New York",30066,0,0
388,"Chicago",196700,1,1
290,"Washington",147002,1,1
493,"Miami",164240,0,0
480,"New York",115156,1,4
388,"Chicago",77697,0,0
267,"Miami",47398,0,0
283,"Hawaii",69506,1,4
391,"Hawaii",164819,1,5
375,"Chicago",190146,0,0
226,"New York",146691,1,5
202,"Miami",111704,0,0
597,"Las Vegas",103479,0,0
337,"Las Vegas",176149,1,1
633,"Hawaii",52364,0,0
504,"New York",92039,1,5
584,"Washington",70314,0,0
395,"New York",68685,1,3
617,"Chicago",77364,1,1
539,"Las Vegas",163433,1,4
325,"Chicago",58661,1,2
509,"Chicago",31357,0,0
615,"Miami",144504,0,0
533,"New York",109084,0,0
503,"Las Vegas",150134,1,2
535,"Las Vegas",29054,1,1
251,"New York",88211,1,5
218,"Hawaii",175799,1,5
368,"Las Vegas",77031,1,1
426,"Washington",74787,0,0
628,"Miami",176627,1,5
627,"Miami",82354,1,2
490,"Las Vegas",55822,1,5
342,"Chicago",162068,1,1
440,"Las Vegas",76669,0,0
504,"Hawaii",37360,1,1
586,"Miami",74014,1,2
451,"Miami",37723,1,2
242,"Washington",101617,1,2
520,"Washington",119935,0,0
576,"Miami",61930,0,0
377,"Washington",83311,0,0
288,"Las Vegas",84230,1,5
316,"New York",156720,1,4
217,"New York",120992,1,4
438,"Las Vegas",136597,1,5
466,"Las Vegas",56753,0,0
462,"Miami",143591,1,2
604,"New York",81498,0,0
392,"Miami",38210,1,2
307,"Miami",181362,1,2
431,"Las Vegas",192220,1,2
230,"New York",112473,0,0
497,"New York",28814,1,3
531,"Miami",187628,1,3
298,"Miami",159544,1,5
285,"Washington",26961,1,4
593,"Las Vegas",47016,0,0
331,"New York",194143,1,3
644,"Miami",43451,0,0
528,"Washington",132601,1,5
619,"Las Vegas",137189,1,5
538,"Las Vegas",165480,1,4
346,"New York",99623,0,0
369,"Las Vegas",197477,1,5
215,"Las Vegas",65353,0,0
603,"Washington",187906,1,2
435,"Miami",44289,1,3
355,"Washington",94025,1,1
565,"Miami",134340,1,5
556,"Las Vegas",157607,0,0
552,"Miami",161146,1,1
439,"Las Vegas",154553,1,2
249,"Chicago",122980,1,2
600,"Hawaii",121630,1,2
260,"New York",132161,1,4
573,"Washington",133121,1,2
449,"Chicago",144216,1,4
451,"Las Vegas",42771,0,0
530,"New York",116139,1,3
375,"New York",145626,1,5
564,"Miami",82888,0,0
583,"Hawaii",27905,0,0
557,"Las Vegas",63205,1,4
388,"Chicago",45435,0,0
275,"Las Vegas",186018,1,1
526,"Washington",28123,0,0
243,"Hawaii",189508,1,3
226,"Las Vegas",86769,1,5
210,"Las Vegas",165542,1,1
494,"Las Vegas",92844,0,0
512,"Las Vegas",36612,0,0
283,"Chicago",60232,1,1
558,"Washington",144279,0,0
556,"Washington",186291,1,5
484,"Las Vegas",169480,1,1
630,"Hawaii",96258,1,5
265,"New York",87006,1,2
227,"Las Vegas",118427,1,2
624,"Washington",29553,1,5
581,"Washington",123244,0,0
360,"New York",176629,0,0
381,"New York",146459,1,4
633,"New York",91518,1,1
244,"New York",78204,1,1
519,"Hawaii",126848,1,3
449,"Las Vegas",117846,1,2
597,"Miami",136156,1,4
530,"Las Vegas",43298,1,5
483,"Las Vegas",63788,0,0
270,"Las Vegas",128835,1,2
413,"New York",173883,1,1
396,"Miami",184282,1,4
270,"Washington",198616,1,5
575,"Miami",79377,1,4
330,"Hawaii",187982,1,1
486,"Washington",191729,0,0
417,"New York",144043,1,4
455,"Las Vegas",52265,0,0
475,"New York",30057,0,0
248,"New York",130781,0,0
419,"Hawaii",26728,0,0
273,"Las Vegas",102589,1,3
393,"Hawaii",138214,1,3
502,"Hawaii",185573,1,4
458,"Hawaii",118459,1,3
320,"Chicago",32973,1,4
335,"New York",86824,1,3
205,"Hawaii",41589,0,0
333,"Washington",136444,1,4
517,"Washington",142434,1,5
233,"Las Vegas",137257,1,3
639,"Miami",96350,0,0
561,"Chicago",116952,0,0
601,"Washington",170580,1,3
433,"Miami",141197,0,0
355,"Miami",97563,0,0
410,"Hawaii",196070,1,3
249,"Miami",163421,1,5
303,"Miami",55343,1,3
369,"Washington",65227,0,0
381,"Chicago",58361,1,2
500,"New York",108415,1,2
262,"New York",37248,1,4
409,"Chicago",120837,1,5
266,"New York",95881,0,0
449,"Chicago",30698,0,0
212,"New York",133045,1,1
562,"Hawaii",153169,1,4
577,"Miami",139193,1,2
291,"Chicago",113682,0,0
448,"New York",129631,1,1
476,"Las Vegas",113980,0,0
259,"Hawaii",25449,0,0
514,"Chicago",125167,1,3
595,"Las Vegas",124235,1,2
628,"Hawaii",193386,1,2
530,"Miami",50593,0,0
201,"New York",167806,1,4
547,"New York",33437,0,0
355,"Las Vegas",133556,1,1
385,"Miami",161730,1,2
201,"New York",34409,0,0
351,"Las Vegas",167862,1,4
346,"Washington",130707,1,2
407,"Miami",143153,0,0
571,"Miami",74836,1,3
496,"Chicago",125491,1,5
365,"Las Vegas",126191,1,4
555,"New York",66985,0,0
372,"Chicago",146540,1,1
625,"Las Vegas",177002,1,2
547,"Las Vegas",39191,0,0
337,"Hawaii",199626,1,4
308,"Hawaii",30595,0,0
270,"Washington",149685,1,5
600,"Miami",175808,0,0
443,"Las Vegas",68175,1,4
608,"Hawaii",139991,0,0
649,"Washington",148948,0,0
450,"Chicago",25531,0,0
350,"Hawaii",78021,0,0
501,"Miami",141151,1,1
593,"Las Vegas",73376,1,1
640,"New York",66693,0,0
382,"Hawaii",92061,1,4
530,"Las Vegas",191715,1,4
342,"Hawaii",61005,1,1
405,"Chicago",152467,1,2
307,"New York",139275,1,3
512,"Hawaii",55079,0,0
387,"Las Vegas",172427,1,2
510,"New York",41932,1,2
627,"Hawaii",134246,0,0
223,"New York",188212,1,3
478,"Las Vegas",154879,1,3
536,"New York",52110,0,0
509,"Miami",113965,1,1
594,"Las Vegas",118852,1,2
560,"Las Vegas",110814,0,0
597,"Las Vegas",172524,1,2
641,"Miami",162004,0,0
447,"New York",134203,1,4
551,"Washington",46399,1,5
461,"Chicago",150659,1,5
235,"Las Vegas",184100,1,4
411,"Washington",182371,1,4
268,"Las Vegas",78304,1,1
450,"New York",134254,0,0
225,"Miami",75967,0,0
531,"Hawaii",68137,1,1
201,"New York",119079,1,3
239,"Las Vegas",198872,1,1
606,"Washington",73729,1,3
638,"Hawaii",80544,0,0
340,"Miami",73692,1,3
489,"Washington",55195,1,5
494,"Washington",69529,0,0
476,"Chicago",90358,0,0
597,"Washington",135140,0,0
552,"Miami",159249,0,0
337,"New York",187176,1,1
224,"Miami",33167,1,5
401,"New York",75158,1,1
392,"Chicago",93585,1,1
487,"Miami",31557,1,5
535,"New York",150795,1,4
465,"New York",85355,0,0
408,"Las Vegas",94343,0,0
299,"Las Vegas",141892,0,0
404,"Las Vegas",176100,1,5
545,"Hawaii",77365,1,5
316,"Las Vegas",144469,1,2
518,"Hawaii",67973,1,4
550,"Washington",92910,1,2
374,"Chicago",185898,1,4
339,"Las Vegas",44330,1,3
250,"Miami",85879,1,2
416,"Chicago",157999,1,5
532,"Miami",139299,0,0
433,"Washington",88331,1,4
615,"Miami",82967,1,5
207,"Washington",141501,0,0
612,"Miami",187746,1,4
461,"Chicago",67740,1,5
564,"New York",117578,1,3
395,"Miami",92989,0,0
342,"Las Vegas",123067,0,0
384,"New York",163696,1,2
334,"Hawaii",39600,0,0
254,"New York",106098,1,3
325,"Las Vegas",65105,0,0
324,"Hawaii",170693,1,3
353,"New York",192134,1,5
208,"Chicago",89069,1,5
542,"Las Vegas",170109,1,3
401,"Las Vegas",131913,1,4
471,"Las Vegas",185860,0,0
247,"Miami",62551,1,1
214,"New York",114982,1,4
283,"Miami",116750,1,1
214,"Miami",72774,1,1
622,"Hawaii",67479,1,4
421,"Washington",92564,1,1
561,"Las Vegas",190062,1,1
452,"Washington",179464,1,3
249,"Las Vegas",130697,1,2
205,"Hawaii",158840,0,0
395,"New York",29862,0,0
293,"Washington",64397,0,0
563,"Miami",132133,1,1
430,"Miami",143199,1,1
442,"Las Vegas",155139,0,0
618,"Washington",134579,0,0
234,"Washington",196482,1,1
210,"Las Vegas",110311,1,5
451,"New York",127822,1,5
247,"New York",102387,1,4
318,"Washington",179028,0,0
263,"Miami",123129,1,2
269,"Miami",100034,1,3
456,"Las Vegas",176574,1,3
226,"Chicago",118439,1,4
483,"Hawaii",177528,1,3
531,"Washington",109588,0,0
368,"New York",108413,1,5
517,"Hawaii",94590,0,0
224,"Las Vegas",167824,1,4
463,"Miami",48048,1,5
319,"Chicago",67663,1,4
281,"Las Vegas",96680,1,1
329,"New York",35394,0,0
472,"Chicago",45468,1,2
389,"Washington",71877,1,5
486,"Miami",114116,0,0
626,"Washington",36093,1,1
437,"Miami",48639,0,0
312,"Hawaii",176172,1,4
534,"Chicago",134274,0,0
439,"Hawaii",159830,0,0
261,"New York",41281,0,0
308,"Las Vegas",94984,1,3
253,"New York",143861,1,2
248,"Miami",176977,1,4
493,"Hawaii",41949,1,3
532,"New York",140485,1,5
401,"Washington",82681,1,5
266,"Washington",156988,1,3
578,"Chicago",79457,0,0
649,"New York",166115,1,5
209,"Miami",43957,1,3
442,"Miami",80465,0,0
558,"Las Vegas",162132,1,2
436,"Chicago",161294,1,2
311,"Washington",198374,0,0
413,"Miami",123583,1,4
331,"New York",65811,0,0
635,"Chicago",76189,0,0
515,"Washington",98851,0,0
536,"Las Vegas",180806,1,5
206,"Hawaii",67308,1,5
380,"New York",197812,1,3
404,"New York",30883,0,0
255,"New York",188233,1,2
316,"New York",75068,1,4
267,"Washington",52979,1,5
388,"New York",108076,0,0
297,"Hawaii",101648,1,3
435,"Miami",49133,1,5
600,"Las Vegas",147310,1,5
432,"New York",165963,1,3
